Type,Genre,Sub-genre,Topic,Low level,mid level,high level,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Non-fiction,Media,Music and Musicians,Music Notation: Reading and Writing Sheet Music,4,6,8,,,,
Non-fiction,Media,Music and Musicians,Music Production: Recording and Sound Engineering,4,5,6,,,,
Non-fiction,Media,Music and Musicians,Music and Emotions: Exploring the Power of Music,4,6,8,,,,
Non-fiction,Media,Music and Musicians,"Music and Storytelling: Opera, Musicals, and Film Scores",4,6,8,,,,
Non-fiction,Media,Music and Musicians,Music and Dance: Exploring the Connection between Music and Movement,4,6,9,,,,
Non-fiction,Media,Music and Musicians,Music and Technology: Digital Music Production and Composition,5,6,9,,,,
Non-fiction,Media,Music and Musicians,Music and Culture: Exploring Music's Role in Different Societies,5,6,7,,,,
Non-fiction,Media,Music and Musicians,Music Legends: Icons and Influential Figures in the Music Industry,5,7,10,,,,
Non-fiction,Media,Music and Musicians,Music and Innovation: Pioneers and Groundbreaking Artists,5,8,11,,,,
Non-fiction,Media,Music and Musicians,Music and Social Issues: Addressing Important Topics through Music,5,6,7,,,,
Non-fiction,Media,Music and Musicians,Music and Inspiration: Exploring Music's Influence on Creativity,6,7,10,,,,
Non-fiction,Media,Music and Musicians,Music and Education: The Importance of Music in Schools,6,7,9,,,,
Non-fiction,Media,Music and Musicians,"Music and Performance: Concerts, Recitals, and Live Shows",6,9,10,,,,
Non-fiction,Media,Music and Musicians,Music and Wellness: Exploring the Therapeutic Benefits of Music,6,7,10,,,,
Non-fiction,Media,Music and Musicians,Music and Technology: Exploring Digital Music Platforms and Streaming,6,8,11,,,,
Non-fiction,Media,Music and Musicians,Music and Careers: Exploring Professional Paths in the Music Industry,7,10,11,,,,
Non-fiction,Media,Music and Musicians,Music and Global Connections: Collaborations and Cross-Cultural Influences,7,8,10,,,,
Non-fiction,Media,Music and Musicians,Music and Identity: Exploring Music's Role in Personal Expression,7,9,11,,,,
Non-fiction,Media,Music and Musicians,Music and Social Movements: Protest Songs and Activism,7,9,11,,,,
Non-fiction,Media,Music and Musicians,Music and Multiculturalism: Celebrating Diversity in Music,7,10,12,,,,
Non-fiction,Media,Music and Musicians,Music and Innovation: Exploring Experimental and Avant-Garde Music,8,11,14,,,,
Non-fiction,Media,Music and Musicians,Music and Historical Events: Exploring Music's Influence on History,8,11,12,,,,
Non-fiction,Media,Music and Musicians,Music and Film: Soundtracks and Film Scores,8,10,12,,,,
Non-fiction,Media,Music and Musicians,Music and Technology: Exploring Music Production and Recording Techniques,8,11,14,,,,
Non-fiction,Media,Music and Musicians,Music and Memory: The Power of Music in Remembering and Healing,8,9,12,,,,
Non-fiction,Media,Music and Musicians,Music and Nature: Exploring Music Inspired by the Natural World,9,12,15,,,,
Non-fiction,Media,Music and Musicians,Music and Traditions: Folk Music and Cultural Heritage,9,10,13,,,,
Non-fiction,Media,Music and Musicians,Music and Collaboration: Exploring Musical Collaborations and Bands,9,11,12,,,,
Non-fiction,Media,Music and Musicians,Music and Entrepreneurship: The Business Side of the Music Industry,9,11,13,,,,
Non-fiction,Media,Music and Musicians,Music and Creativity: Exploring Songwriting and Composition,9,10,13,,,,
Non-fiction,Media,Music and Musicians,Music and Global Influences: Fusion and World Music,10,13,16,,,,
Non-fiction,Media,Music and Musicians,Music and Fashion: Exploring Music's Influence on Style and Trends,10,13,15,,,,
Non-fiction,Media,Music and Musicians,Music and Social Media: Exploring the Impact of Online Platforms on Music,10,12,15,,,,
Non-fiction,Media,Music and Musicians,Music and Empowerment: Exploring Music's Role in Self-Expression,10,11,14,,,,
Non-fiction,Media,Music and Musicians,Music and Innovation: Exploring the Latest Trends in Music Technology,10,11,12,,,,
Non-fiction,Media,Movies and Actors,Introduction to Film: Exploring the World of Movies,1,4,5,,,,
Non-fiction,Media,Movies and Actors,Famous Directors: Profiles and Filmography,1,2,4,,,,
Non-fiction,Media,Movies and Actors,"Movie Genres: Action, Comedy, Drama, Sci-Fi, and more",1,2,3,,,,
Non-fiction,Media,Movies and Actors,Film History: From Silent Era to Modern Cinema,1,2,5,,,,
Non-fiction,Media,Movies and Actors,"Iconic Movie Characters: Heroes, Villains, and Sidekicks",1,3,6,,,,
Non-fiction,Media,Movies and Actors,"Film Awards and Festivals: Oscars, Cannes, and More",2,5,6,,,,
Non-fiction,Media,Movies and Actors,Behind the Scenes: The Art of Filmmaking,2,4,6,,,,
Non-fiction,Media,Movies and Actors,Famous Actors and Actresses: Profiles and Inspiring Stories,2,5,8,,,,
Non-fiction,Media,Movies and Actors,Movie Magic: Special Effects and Visual Effects,2,3,4,,,,
Non-fiction,Media,Movies and Actors,Cinematography: Capturing the Perfect Shot,2,4,5,,,,
Non-fiction,Media,Movies and Actors,Screenwriting: Crafting Compelling Stories,3,5,7,,,,
Non-fiction,Media,Movies and Actors,Film Analysis: Understanding Film Techniques and Themes,3,4,6,,,,
Non-fiction,Media,Movies and Actors,Animation: From Hand-Drawn to Computer-Generated,3,6,8,,,,
Non-fiction,Media,Movies and Actors,Film Adaptations: From Books to the Big Screen,3,6,7,,,,
Non-fiction,Media,Movies and Actors,Movie Franchises: Exploring Multi-film Series,3,4,7,,,,
Non-fiction,Media,Movies and Actors,Film Soundtrack: Music and Sound Design in Movies,4,7,10,,,,
Non-fiction,Media,Movies and Actors,"Film Marketing and Promotion: Posters, Trailers, and Campaigns",4,7,10,,,,
Non-fiction,Media,Movies and Actors,Film Criticism: Understanding Movie Reviews and Analysis,4,6,7,,,,
Non-fiction,Media,Movies and Actors,Movie Trivia: Fun Facts and Behind-the-Scenes Stories,4,6,7,,,,
Non-fiction,Media,Movies and Actors,Documentary Films: Exploring Real-Life Stories,4,5,8,,,,
Non-fiction,Media,Movies and Actors,Foreign Language Films: Discovering World Cinema,5,7,8,,,,
Non-fiction,Media,Movies and Actors,Independent Films: Artistic Expression and Alternative Filmmaking,5,6,9,,,,
Non-fiction,Media,Movies and Actors,Film Production: From Script to Screen,5,6,8,,,,
Non-fiction,Media,Movies and Actors,Movie Memorabilia and Collectibles,5,8,9,,,,
Non-fiction,Media,Movies and Actors,Movie Theaters: History and Popularity,5,7,8,,,,
Non-fiction,Media,Movies and Actors,Movie Merchandise: From Toys to Clothing,6,9,11,,,,
Non-fiction,Media,Movies and Actors,Film Festivals for Children and Young Audiences,6,9,12,,,,
Non-fiction,Media,Movies and Actors,Film and Society: Exploring Movies' Impact on Culture,6,7,10,,,,
Non-fiction,Media,Movies and Actors,Movie Sets and Locations: Creating Realistic Environments,6,7,8,,,,
Non-fiction,Media,Movies and Actors,Film Technology: Innovations and Advancements,6,7,10,,,,
Non-fiction,Media,Movies and Actors,Film and Literature: Exploring Adaptations and Literary Themes,7,9,12,,,,
Non-fiction,Media,Movies and Actors,"Film Genres for Young Audiences: Animated Films, Family Movies, etc.",7,8,10,,,,
Non-fiction,Media,Movies and Actors,Movie Stars: Rising Stars and Established Icons,7,8,9,,,,
Non-fiction,Media,Movies and Actors,Film Education: Understanding Film Language and Analysis,7,10,13,,,,
Non-fiction,Media,Movies and Actors,Movie Studio Systems: Major Studios and Independent Production,7,10,11,,,,
Non-fiction,Media,Movies and Actors,Film and Diversity: Representations and Inclusivity,8,10,12,,,,
Non-fiction,Media,Movies and Actors,Film Industry Careers: Exploring Different Roles and Professions,8,9,10,,,,
Non-fiction,Media,Movies and Actors,Film and Social Issues: Addressing Important Topics through Movies,8,11,12,,,,
Non-fiction,Media,Movies and Actors,Film and Technology: Exploring CGI and Visual Effects,8,11,14,,,,
Non-fiction,Media,Movies and Actors,Film Festivals: Celebrating the Best in Cinema,8,10,13,,,,
Non-fiction,Media,Movies and Actors,Film and Digital Media: The Impact of Streaming Services,9,11,14,,,,
Non-fiction,Media,Movies and Actors,Film and Historical Events: Exploring Movies' Portrayals of History,9,11,12,,,,
Non-fiction,Media,Movies and Actors,Film Criticism and Analysis: Evaluating and Interpreting Films,9,11,13,,,,
Non-fiction,Media,Movies and Actors,Film and Cultural Impact: Movies as Reflections of Society,9,10,11,,,,
Non-fiction,Media,Movies and Actors,Film and Art: Exploring the Intersection of Film and Fine Art,9,12,13,,,,
Non-fiction,Media,Movies and Actors,"Film and Popular Culture: Movies' Influence on Fashion, Music, etc.",10,11,13,,,,
Non-fiction,Media,Movies and Actors,Film and Empathy: The Power of Cinema to Evoke Emotions,10,11,13,,,,
Non-fiction,Media,Movies and Actors,Film and Technology: Exploring Virtual Reality and Augmented Reality,10,12,14,,,,
Non-fiction,Media,Movies and Actors,Film Appreciation: Developing a Deeper Understanding of Movies,10,11,14,,,,
Non-fiction,Media,Movies and Actors,Film and Global Cinema: Exploring Movies from Different Countries,10,13,16,,,,
Fiction,Teen themes,Horror,The Haunted House on Elm Street: A group of friends investigates a creepy old house with a dark secret.,4,7,10,,,,
Fiction,Teen themes,Horror,The Curse of the Forgotten Graveyard: A young adventurer discovers an ancient curse that awakens vengeful spirits.,4,6,9,,,,
Fiction,Teen themes,Horror,"The Monster in the Closet: A child uncovers a terrifying creature hiding in their closet, which turns out to be more than it seems.",4,6,8,,,,
Fiction,Teen themes,Horror,The Creepy Carnival: A group of friends gets trapped in a haunted carnival filled with sinister clowns and eerie attractions.,4,6,8,,,,
Fiction,Teen themes,Horror,The Ghostly Forest: A lost hiker stumbles upon a haunted forest where the trees come alive with ghostly whispers.,4,5,6,,,,
Fiction,Teen themes,Horror,"The Cursed Doll: A mysterious doll brings misfortune to anyone who possesses it, causing havoc in a small town.",5,8,9,,,,
Fiction,Teen themes,Horror,"The Abandoned Asylum: A group of teenagers dares to explore an abandoned asylum, only to encounter its dark and haunted past.",5,6,7,,,,
Fiction,Teen themes,Horror,"The Vengeful Spirit: A restless ghost seeks revenge on those who wronged them, causing chaos and terror.",5,7,9,,,,
Fiction,Teen themes,Horror,"The Mysterious Shadow: A young girl discovers a shadowy figure that follows her every move, leading to a suspenseful chase.",5,8,11,,,,
Fiction,Teen themes,Horror,The Creature in the Lake: A lake town is terrorized by a monstrous creature lurking beneath the waters.,5,6,9,,,,
Fiction,Teen themes,Horror,The Wicked Witch's Curse: A brave protagonist must break a witch's curse before it consumes their entire village.,6,7,10,,,,
Fiction,Teen themes,Horror,"The Possessed Painting: An eerie painting in an art gallery comes to life, trapping unsuspecting victims within its frame.",6,8,11,,,,
Fiction,Teen themes,Horror,The Haunting Music Box: A music box holds a haunting melody that brings forth otherworldly spirits and dark secrets.,6,7,9,,,,
Fiction,Teen themes,Horror,The Secret Room: A hidden room in an old mansion holds a sinister secret that threatens those who discover it.,6,9,12,,,,
Fiction,Teen themes,Horror,"The Living Shadows: Shadows take on a life of their own, consuming the light and turning everything they touch into darkness.",6,7,10,,,,
Fiction,Teen themes,Horror,"The Sinister Puppet Show: A puppet show at a traveling circus turns out to be more than just entertainment, with the puppets possessing a malevolent spirit.",7,8,11,,,,
Fiction,Teen themes,Horror,"The Cursed Mirror: A cursed mirror shows a distorted reflection of those who gaze into it, trapping them in a parallel nightmare world.",7,9,11,,,,
Fiction,Teen themes,Horror,The Whispering Woods: A group of campers encounters a forest filled with mysterious whispers that drive them to madness.,7,9,12,,,,
Fiction,Teen themes,Horror,The Vampire's Lair: A young vampire hunter must face off against a powerful vampire and their legion of undead minions.,7,8,9,,,,
Fiction,Teen themes,Horror,The Forgotten Dollhouse: A forgotten dollhouse holds secrets of past lives and a connection to a haunted family history.,7,9,10,,,,
Non-fiction,Teen themes,Horror,Introduction to Horror: Exploring the Genre,1,4,7,,,,
Non-fiction,Teen themes,Horror,"Classic Horror Literature: Dracula, Frankenstein, and More",1,3,4,,,,
Non-fiction,Teen themes,Horror,Haunted Places: Legends and Ghostly Tales,1,2,5,,,,
Non-fiction,Teen themes,Horror,Urban Legends and Folklore: Terrifying Tales,1,2,4,,,,
Non-fiction,Teen themes,Horror,"Monsters and Creatures: Vampires, Werewolves, and Zombies",1,3,4,,,,
Non-fiction,Teen themes,Horror,"Supernatural Phenomena: Ghosts, Spirits, and Poltergeists",2,5,7,,,,
Non-fiction,Teen themes,Horror,Horror Movies: Icons and Cult Classics,2,4,6,,,,
Non-fiction,Teen themes,Horror,"Famous Horror Authors: Stephen King, Edgar Allan Poe, and More",2,4,6,,,,
Non-fiction,Teen themes,Horror,Psychological Horror: Exploring the Depths of the Human Mind,2,5,6,,,,
Non-fiction,Teen themes,Horror,True Crime: Chilling Tales of Real-Life Horror,2,3,4,,,,
Non-fiction,Teen themes,Horror,Gothic Fiction: Exploring Dark and Mysterious Settings,3,6,8,,,,
Non-fiction,Teen themes,Horror,Paranormal Investigations: Ghost Hunters and the Unknown,3,5,8,,,,
Non-fiction,Teen themes,Horror,Horror Comics and Graphic Novels: Terrifying Artistry,3,6,7,,,,
Non-fiction,Teen themes,Horror,Haunted History: Eerie Events and Cursed Objects,3,5,7,,,,
Non-fiction,Teen themes,Horror,Famous Horror Directors: Masters of the Genre,3,4,6,,,,
Non-fiction,Teen themes,Horror,Scary Short Stories: Spine-Chilling Tales,4,7,10,,,,
Non-fiction,Teen themes,Horror,Serial Killers: Infamous Figures and their Crimes,4,7,10,,,,
Non-fiction,Teen themes,Horror,Haunted Forests and Woods: Dark and Enigmatic Places,4,5,7,,,,
Non-fiction,Teen themes,Horror,Horror TV Shows: Terror on the Small Screen,4,6,9,,,,
Non-fiction,Teen themes,Horror,Urban Horror Legends: Creepy Stories from Cities and Towns,4,7,8,,,,
Non-fiction,Teen themes,Horror,Psychological Thrillers: Mind-Bending Narratives,5,7,10,,,,
Non-fiction,Teen themes,Horror,"Supernatural Entities: Demons, Witches, and Curses",5,8,11,,,,
Non-fiction,Teen themes,Horror,Haunted Ships and Maritime Legends: Tales from the Sea,5,7,9,,,,
Non-fiction,Teen themes,Horror,Horror Anthologies: Collections of Terrifying Stories,5,7,10,,,,
Non-fiction,Teen themes,Horror,Horror Art: Dark and Macabre Creations,5,6,7,,,,
Non-fiction,Teen themes,Horror,"Folk Horror: Traditions, Rituals, and Ancient Evils",6,8,9,,,,
Non-fiction,Teen themes,Horror,True Supernatural Encounters: Real-Life Tales of the Unexplained,6,9,12,,,,
Non-fiction,Teen themes,Horror,Horror Video Games: Interactive Thrills and Frights,6,7,10,,,,
Non-fiction,Teen themes,Horror,Unsolved Mysteries: Haunting Enigmas,6,9,10,,,,
Non-fiction,Teen themes,Horror,Horror in Mythology: Monsters and Nightmares,6,7,8,,,,
Non-fiction,Teen themes,Horror,Psychological Horror Films: Mind Games and Twisted Realities,7,10,11,,,,
Non-fiction,Teen themes,Horror,True Horror Stories: Firsthand Accounts of the Unsettling,7,8,10,,,,
Non-fiction,Teen themes,Horror,Creepy Crawlers: Insects and Spiders in Horror,7,9,10,,,,
Non-fiction,Teen themes,Horror,Haunted Dolls and Objects: Eerie Possessions,7,10,12,,,,
Non-fiction,Teen themes,Horror,Horror Makeup and Special Effects: Bringing Nightmares to Life,7,8,10,,,,
Non-fiction,Teen themes,Horror,Horror Podcasts: Chilling Audio Tales,8,9,12,,,,
Non-fiction,Teen themes,Horror,Haunted Asylums and Abandoned Places: Haunting Grounds,8,10,12,,,,
Non-fiction,Teen themes,Horror,Creature Features: Monsters of the Big Screen,8,11,13,,,,
Non-fiction,Teen themes,Horror,Horror Literature for Young Readers: Spooky Stories for Kids,8,11,14,,,,
Non-fiction,Teen themes,Horror,Horror Locations: Famous Settings in Horror Fiction,8,9,12,,,,
